pair_id,point_id,source_x,source_y,reference_x,reference_y,latitude,longitude,source,verification_method,accuracy,coordinate_system,independent,notes
pair_008,P017,72081.0,6858.1,UNKNOWN,UNKNOWN,-63.813835,39.689343,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P018,89971.0,6859.6,UNKNOWN,UNKNOWN,-63.813835,39.736882,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P019,4888.4,5137.3,UNKNOWN,UNKNOWN,-63.695018,39.499189,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P020,22851.6,5138.9,UNKNOWN,UNKNOWN,-63.695018,39.546728,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P021,40814.8,5140.4,UNKNOWN,UNKNOWN,-63.695018,39.594266,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P022,58777.8,5141.9,UNKNOWN,UNKNOWN,-63.695018,39.641805,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P023,76740.7,5143.4,UNKNOWN,UNKNOWN,-63.695018,39.689343,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P024,93692.0,5145.0,UNKNOWN,UNKNOWN,-63.695018,39.736882,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P025,9292.7,3422.3,UNKNOWN,UNKNOWN,-63.5762,39.499189,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P026,27329.3,3423.9,UNKNOWN,UNKNOWN,-63.5762,39.546728,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P027,45365.8,3425.5,UNKNOWN,UNKNOWN,-63.5762,39.594266,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P028,63402.1,3427.2,UNKNOWN,UNKNOWN,-63.5762,39.641805,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P029,81438.3,3428.8,UNKNOWN,UNKNOWN,-63.5762,39.689343,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P030,93692.0,3430.5,UNKNOWN,UNKNOWN,-63.5762,39.736882,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P031,13733.1,1707.2,UNKNOWN,UNKNOWN,-63.457383,39.499189,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P032,31843.7,1709.0,UNKNOWN,UNKNOWN,-63.457383,39.546728,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P033,49954.1,1710.7,UNKNOWN,UNKNOWN,-63.457383,39.594266,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P034,68064.4,1712.5,UNKNOWN,UNKNOWN,-63.457383,39.641805,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P035,86174.5,1714.2,UNKNOWN,UNKNOWN,-63.457383,39.689343,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
pair_008,P036,93692.0,1716.0,UNKNOWN,UNKNOWN,-63.457383,39.736882,IIT_InterIIT_bilinear_interpolation,geospatially_derived,sub-degree_geographic_only,selenographic_IAU2015,false,Bilinear interp from OHRC corner coords. NOT manually verified. TMC-2 pixel NOT computed (image dims unavailable).
